Date,Open,Highest,Lowest,Close,Range,Range%,Trade,Volume
17/10/2007,5862.378,5891.723,5797.611,5824.117,-53.085,-0.9032,4886976800,1.08E+11
16/10/2007,5851.538,5885.484,5815.609,5877.202,55.755,0.9578,6469204900,1.35E+11
15/10/2007,5761.869,5824.976,5690.07,5821.447,84.226,1.4681,7068211100,1.55E+11
12/10/2007,5777.898,5796.28,5485.564,5737.221,-22.857,-0.3968,7800106400,1.61E+11
11/10/2007,5695.128,5761.216,5650.104,5760.078,74.319,1.3071,6514110100,1.37E+11
10/10/2007,5694.986,5776.209,5653.789,5685.759,9.832,0.1732,6399445500,1.29E+11
09/10/2007,5638.633,5682.967,5582.771,5675.927,22.791,0.4032,5363349000,1.08E+11
08/10/2007,5703.28,5715.907,5617.097,5653.136,72.323,1.2959,6644970300,1.29E+11
28/09/2007,5479.853,5590.849,5479.853,5580.813,153.156,2.8218,4851462000,1.04E+11
27/09/2007,5364.529,5429.052,5338.044,5427.657,66.636,1.243,3375905600,71569513515
26/09/2007,5433.63,5489.858,5338.305,5361.021,-93.594,-1.7159,3917115600,84077769516
25/09/2007,5524.016,5540.873,5423.525,5454.615,-59.28,-1.0751,4532623000,95494833346
24/09/2007,5481.382,5541.134,5400.679,5513.895,45.797,0.8375,5418481700,1.17E+11
21/09/2007,5508.505,5516.107,5357.504,5468.098,-26.817,-0.488,6110635600,1.21E+11
20/09/2007,5436.641,5501.399,5430.309,5494.915,75.647,1.3959,5671213600,1.14E+11
19/09/2007,5487.377,5498.594,5385.424,5419.268,-57.571,-1.0512,5588006500,1.10E+11
18/09/2007,5524.099,5533.532,5405.184,5476.839,-22.069,-0.4013,7162181000,1.40E+11
17/09/2007,5389.501,5504.771,5387.68,5498.908,101.63,1.883,6940313200,1.31E+11
14/09/2007,5362.465,5405.854,5274.221,5397.278,47.308,0.8843,6029562600,1.19E+11
13/09/2007,5230.645,5351.575,5212.03,5349.97,147.114,2.8276,5974692900,1.19E+11
12/09/2007,5102.576,5212.652,5059.464,5202.856,78.764,1.5371,6157225300,1.14E+11
11/09/2007,5384.559,5413.999,5104.347,5124.092,-253.13,-4.7074,6880669000,1.27E+11
10/09/2007,5226.736,5380.456,5182.101,5377.222,82.427,1.5568,6509567200,1.17E+11
07/09/2007,5382.911,5402.715,5284.65,5294.795,-117.242,-2.1663,7929888000,1.46E+11
06/09/2007,5389.486,5448.84,5365.497,5412.037,48.786,0.9096,7060857400,1.29E+11
05/09/2007,5357.553,5389.325,5265.064,5363.251,2.918,0.0544,6536490200,1.23E+11
04/09/2007,5421.254,5429.206,5333.494,5360.333,-58.836,-1.0857,7991483200,1.48E+11
03/09/2007,5335.049,5433.745,5335.049,5419.169,122.356,2.31,8284916600,1.50E+11
31/08/2007,5255.091,5307.417,5219.989,5296.813,55.585,1.0605,6678035700,1.23E+11
30/08/2007,5193.726,5247.572,5175.997,5241.228,69.406,1.342,6729849000,1.24E+11
29/08/2007,5215.655,5283.333,5138.336,5171.822,-79.948,-1.5223,7292945600,1.39E+11
28/08/2007,5220.639,5270.302,5136.614,5251.77,8.623,0.1645,7506678900,1.40E+11
27/08/2007,5250.619,5296.571,5191.28,5243.147,25.566,0.49,8263145400,1.49E+11
24/08/2007,5161.15,5231.154,5158.033,5217.581,81.651,1.5898,7376987500,1.35E+11
23/08/2007,5075.51,5154.846,5028.124,5135.93,84.242,1.6676,6805188200,1.31E+11
22/08/2007,4899.93,5075.892,4887.139,5051.688,78.977,1.5882,7402892500,1.39E+11
21/08/2007,4915.524,4995.527,4909.844,4972.711,87.284,1.7866,7444059300,1.33E+11
20/08/2007,4749.204,4885.835,4747.27,4885.427,258.844,5.5947,6781220400,1.19E+11
17/08/2007,4694.2,4774.988,4616.966,4626.583,-95.359,-2.0195,6365212000,1.12E+11
16/08/2007,4772.356,4772.97,4665.21,4721.942,-76.808,-1.6006,6359479400,1.10E+11
15/08/2007,4804.676,4836.587,4697.97,4798.75,3.182,0.0664,6346642700,1.10E+11
14/08/2007,4721.446,4803.567,4704.148,4795.568,74.376,1.5754,6115791100,1.06E+11
13/08/2007,4724.516,4767.08,4663.199,4721.192,-5.491,-0.1162,8576316700,1.37E+11
10/08/2007,4765.852,4771.606,4631.043,4726.683,-50.603,-1.0592,7496288100,1.24E+11
09/08/2007,4666.421,4779.143,4666.204,4777.286,109.199,2.3393,7202578600,1.17E+11
08/08/2007,4680.071,4741.448,4579.404,4668.087,-56.46,-1.195,8898800100,1.35E+11
07/08/2007,4715.389,4771.584,4634.868,4724.547,20.563,0.4371,8384713300,1.55E+11
06/08/2007,4642.78,4704.188,4623.489,4703.984,105.605,2.2966,7616427100,1.37E+11
03/08/2007,4472.894,4599.248,4472.894,4598.379,162.187,3.656,7819047300,1.41E+11
02/08/2007,4311.599,4449.402,4303.975,4436.192,145.715,3.3962,6288753800,1.08E+11
01/08/2007,4479.299,4496.249,4271.055,4290.477,-170.087,-3.8131,7936166500,1.29E+11
31/07/2007,4402.518,4467.647,4359.592,4460.564,50.267,1.1398,7137504200,1.19E+11
30/07/2007,4305.178,4426.307,4303.732,4410.297,103.154,2.395,7544158300,1.21E+11
27/07/2007,4277.551,4318.343,4225.029,4307.143,3.958,0.092,6502110900,1.06E+11
26/07/2007,4282.676,4325.931,4244.079,4303.185,47.722,1.1214,6549024300,1.04E+11
25/07/2007,4163.364,4256.054,4163.348,4255.463,94.111,2.2615,6459776600,1.02E+11
24/07/2007,4187.327,4241.581,4143.588,4161.352,4.629,0.1114,7609073500,1.12E+11
23/07/2007,4009.063,4157.392,4009.063,4156.723,184.839,4.6537,8527618600,1.26E+11
20/07/2007,3808.082,3971.892,3808.082,3971.884,164.887,4.3312,5527112100,81556214966
19/07/2007,3796.915,3836.385,3778.509,3806.997,-0.577,-0.0152,3025846700,45728488495
18/07/2007,3776.94,3861.509,3756.704,3807.574,17.923,0.4729,4597582300,69467831664
17/07/2007,3684.335,3812.253,3650.253,3789.651,91.685,2.4793,3255385000,50158226605
16/07/2007,3824.911,3830.372,3697.217,3697.966,-122.158,-3.1977,2993185700,44462951258
13/07/2007,3825.033,3829.679,3773.929,3820.124,3.203,0.0839,2689324200,38615513802
12/07/2007,3799.185,3839.206,3780.028,3816.921,27.047,0.7137,3136811900,45968043226
11/07/2007,3751.489,3797.811,3732.294,3789.874,14.253,0.3775,3362890700,51532285679
10/07/2007,3832.756,3852.933,3764.249,3775.621,-45.681,-1.1954,5190786800,77184567956
09/07/2007,3743.869,3840.988,3722.231,3821.302,111.019,2.9922,5407311300,79270989350
06/07/2007,3517.599,3712.742,3475.271,3710.283,172.848,4.8863,5136651200,71894989944
05/07/2007,3688.312,3706.597,3535.042,3537.435,-206.147,-5.5067,4322552700,61324055987
04/07/2007,3840.412,3848.076,3727.562,3743.582,-88.645,-2.3131,3823371600,59055648042
03/07/2007,3782.778,3835.289,3744.015,3832.227,74.572,1.9845,4640912600,68887494467
02/07/2007,3746.175,3801.904,3644.187,3757.655,-6.423,-0.1706,4974731000,71995865464
29/06/2007,3769.331,3867.748,3718.161,3764.078,-94.444,-2.4477,5892087000,88527586075
28/06/2007,4038.378,4067.811,3857.848,3858.522,-181.962,-4.5035,6685798000,98372047260
27/06/2007,3946.876,4053.413,3912.199,4040.484,112.271,2.8581,6529052000,1.02E+11
26/06/2007,3804.413,3929.371,3752.926,3928.213,50.623,1.3055,5888511400,87867741985
25/06/2007,4066.453,4105.986,3850.84,3877.59,-173.836,-4.2907,7003104400,1.13E+11
22/06/2007,4203.134,4220.923,3970.346,4051.426,-145.854,-3.475,7955237400,1.28E+11
21/06/2007,4140.693,4208.872,4110.959,4197.28,39.681,0.9544,7373947100,1.22E+11
20/06/2007,4268.655,4292.198,4138.331,4157.599,-95.401,-2.2431,8686301500,1.41E+11
19/06/2007,4227.592,4254.715,4186.176,4253,25.431,0.6016,8154047100,1.31E+11
18/06/2007,4178.762,4246.4,4177.19,4227.569,128.188,3.127,8787291300,1.42E+11
15/06/2007,4043.111,4115.725,4025.1,4099.381,23.56,0.578,6877960000,1.09E+11
14/06/2007,4103.523,4132.004,4022.78,4075.821,-42.447,-1.0307,8660918000,1.34E+11
13/06/2007,4071.735,4146.522,4064.146,4118.268,82.159,2.0356,10945294500,1.66E+11
12/06/2007,3953.959,4036.355,3834.018,4036.109,104.247,2.6513,9938977400,1.58E+11
11/06/2007,3876.067,3937.793,3870.234,3931.862,93.995,2.4491,9098227700,1.41E+11
08/06/2007,3814.185,3861.206,3769.151,3837.867,35.563,0.9353,8907474200,1.37E+11
07/06/2007,3694.55,3802.304,3684.459,3802.304,124.724,3.3915,9419058100,1.37E+11
06/06/2007,3652.893,3712.528,3550.737,3677.58,42.947,1.1816,9595151000,1.36E+11
05/06/2007,3406.999,3635.153,3246.733,3634.633,123.202,3.5086,11376803800,1.51E+11
04/06/2007,3804.958,3822.409,3503.939,3511.431,-292.523,-7.69,9053101900,1.31E+11
01/06/2007,3953.1,4014.153,3780.029,3803.954,-123.998,-3.1568,11993793900,1.94E+11
31/05/2007,3828.916,3991.73,3683.562,3927.952,41.493,1.0676,12607824800,1.94E+11
30/05/2007,3906.041,4104.2,3849.701,3886.459,-281.83,-6.7613,13273914000,2.10E+11
29/05/2007,4090.903,4168.529,4079.868,4168.289,95.711,2.3501,11326722700,1.79E+11
28/05/2007,4033.921,4091.935,4027.363,4072.578,87.326,2.1912,11404185100,1.83E+11
25/05/2007,3907.73,3996.853,3888.308,3985.252,65.504,1.6711,9541661500,1.51E+11
24/05/2007,3953.887,3972.584,3858.513,3919.748,-19.197,-0.4874,11381426400,1.72E+11
23/05/2007,3879.759,3939.492,3853.908,3938.945,68.456,1.7687,9852317100,1.47E+11
22/05/2007,3849.043,3893.192,3849.043,3870.489,39.046,1.0191,10961818400,1.61E+11
21/05/2007,3650.803,3843.837,3643.076,3831.443,54.814,1.4514,9847865000,1.45E+11
18/05/2007,3771.271,3805.208,3746.242,3776.629,-1.976,-0.0523,8241889800,1.21E+11
17/05/2007,3716.438,3794.16,3705.275,3778.605,78.318,2.1165,9025647800,1.35E+11
16/05/2007,3597.997,3700.646,3557.198,3700.287,95.651,2.6536,8622926800,1.27E+11
15/05/2007,3739.049,3751.642,3600.207,3604.636,-129.784,-3.4753,9357856800,1.38E+11
14/05/2007,3648.269,3769.159,3620.861,3734.42,31.808,0.8591,9109804900,1.37E+11
11/05/2007,3696.294,3715.366,3629.713,3702.612,-21.898,-0.5879,8896176100,1.34E+11
10/05/2007,3703.525,3742.231,3671.813,3724.51,23.233,0.6277,11541992200,1.53E+11
09/05/2007,3699.296,3717.34,3556.615,3701.277,15.247,0.4136,14064835800,1.89E+11
08/05/2007,3643.813,3699.367,3618.782,3686.03,127.321,3.5777,10678873200,1.54E+11
30/04/2007,3487.358,3568.684,3478.928,3558.709,88.186,2.541,9430286400,1.38E+11
27/04/2007,3499.941,3503.885,3436.002,3470.523,-23.058,-0.66,8069863600,1.14E+11
26/04/2007,3465.112,3493.909,3438.879,3493.581,45.3,1.3137,7899769000,1.08E+11
25/04/2007,3432.024,3467.828,3376.084,3448.281,3.085,0.0895,10058066900,1.29E+11
24/04/2007,3462.48,3490.814,3418.301,3445.196,13.878,0.4045,11464300600,1.49E+11
23/04/2007,3330.798,3433.519,3330.798,3431.318,142.036,4.3181,10995899100,1.38E+11
20/04/2007,3165.674,3297.41,3165.674,3289.282,138.979,4.4116,9446986900,1.19E+11
19/04/2007,3297.946,3297.946,3065.282,3150.303,-154.198,-4.6663,11527000900,1.44E+11
18/04/2007,3294.213,3311.981,3244.934,3304.501,20.897,0.6364,10142670700,1.29E+11
17/04/2007,3273.43,3288.166,3182.951,3283.604,27.606,0.8479,10530710500,1.34E+11
16/04/2007,3177.303,3256.566,3177.291,3255.998,86.765,2.7377,8792894000,1.13E+11
13/04/2007,3182.777,3211.607,3154.106,3169.233,-7.204,-0.2268,10065311600,1.30E+11
12/04/2007,3129.247,3176.69,3114.911,3176.437,55.118,1.7659,9253518600,1.18E+11
11/04/2007,3092.085,3121.537,3059.283,3121.319,39.751,1.29,10166993500,1.24E+11
10/04/2007,3053.355,3081.617,2993.114,3081.568,43.396,1.4284,10088834200,1.20E+11
09/04/2007,2988.377,3043.06,2988.377,3038.172,66.164,2.2262,9090170500,1.06E+11
06/04/2007,2921.727,2977.459,2911.052,2972.008,26.963,0.9155,7910232800,93049572083
05/04/2007,2909.5,2950.659,2895.416,2945.045,33.224,1.141,7413899100,85195598382
04/04/2007,2893.377,2924.676,2875.685,2911.821,23.706,0.8208,7550665800,88456071223
03/04/2007,2861.898,2888.329,2852.571,2888.115,38.008,1.3336,7701449500,87091853081
02/04/2007,2793.957,2850.152,2793.957,2850.107,68.323,2.4561,6924788300,76680507856
30/03/2007,2768.71,2801.945,2753.147,2781.784,-1.521,-0.0546,6295070600,66536969255
29/03/2007,2802.377,2830.082,2782.93,2783.305,-14.344,-0.5127,10656723900,1.13E+11
28/03/2007,2787.239,2806.077,2689.114,2797.649,13.626,0.4894,11220997000,1.12E+11
27/03/2007,2770.348,2789.967,2753.017,2784.023,19.989,0.7232,8072512700,84018394699
26/03/2007,2725.397,2764.398,2713.926,2764.034,47.768,1.7586,7607477300,77796101199
23/03/2007,2710.362,2726.62,2653.794,2716.266,4.944,0.1823,7391191900,76304490420
22/03/2007,2720.459,2740.28,2702.414,2711.322,8.725,0.3228,8330807400,86036277732
21/03/2007,2685.925,2702.998,2666.891,2702.597,29.826,1.1159,6461295700,68369315608
20/03/2007,2669.635,2674.47,2645.25,2672.771,13.358,0.5023,6124972600,61741482419
19/03/2007,2533.711,2674.798,2523.302,2659.413,55.187,2.1191,7398356600,72943661095
16/03/2007,2656.009,2665.39,2576.316,2604.226,-41.32,-1.5619,7533185000,74777024467
15/03/2007,2595.543,2645.877,2595.543,2645.546,48.189,1.8553,6377848900,63266778524
14/03/2007,2609.927,2625.123,2546.646,2597.357,-42.812,-1.6216,6895208800,66581939459
13/03/2007,2620.715,2641.626,2605.234,2640.169,23.997,0.9173,6578890800,62061191754
12/03/2007,2612.957,2619.498,2563.367,2616.172,4.779,0.183,6246892100,60438197476
09/03/2007,2632.8,2643.809,2587.488,2611.393,-16.237,-0.6179,7041132600,67933045137
08/03/2007,2597.715,2628.448,2565.109,2627.63,38.194,1.475,5538655900,53907621543
07/03/2007,2532.975,2594.458,2532.148,2589.436,69.143,2.7435,5972094900,57623239829
06/03/2007,2467.741,2539.453,2452.142,2520.293,44.687,1.8051,5263315300,50261314068
05/03/2007,2503.816,2541.818,2409.715,2475.606,-33.123,-1.3203,6851748800,63071754494
02/03/2007,2468.672,2523.856,2455.819,2508.729,35.185,1.4225,5794680500,54222099462
01/03/2007,2550.26,2550.328,2439.503,2473.544,-71.027,-2.7913,8215965500,74299578237
28/02/2007,2413.422,2554.226,2413.327,2544.571,87.079,3.5434,8282257100,77148246135
27/02/2007,2717.812,2719.519,2454.918,2457.492,-250.184,-9.2398,10773680700,1.01E+11
26/02/2007,2679.265,2710.301,2641.12,2707.676,30.941,1.1559,7453156000,70981612303
16/02/2007,2692.67,2717.57,2660.486,2676.735,8.102,0.3036,7590878500,71597577014
15/02/2007,2607.626,2669.183,2607.626,2668.633,80.284,3.1017,7163132900,67415688269
14/02/2007,2527.56,2594.661,2520.533,2588.349,65.719,2.6052,6277727900,58462267865
13/02/2007,2498.345,2526.227,2489.66,2522.63,37.238,1.4983,5152886200,48227864862
12/02/2007,2397.849,2485.759,2396.786,2485.392,88.147,3.677,5499232000,51709436972
09/02/2007,2412.644,2417.643,2376.022,2397.245,-13.356,-0.5541,5551553200,51302933998
08/02/2007,2376.629,2415.959,2354.697,2410.601,40.814,1.7223,6265654000,58367504085
07/02/2007,2330.428,2390.867,2330.428,2369.787,53.747,2.3206,7010639000,66203343445
06/02/2007,2271.372,2316.702,2198.901,2316.04,44.243,1.9475,6701064800,61206502550
05/02/2007,2282.77,2304.318,2247.929,2271.797,-26.206,-1.1404,4758750600,42358010146
02/02/2007,2397.058,2403.619,2293.277,2298.003,-97.169,-4.0569,5937715400,53535112102
01/02/2007,2350.596,2410.422,2310.569,2395.172,9.837,0.4124,6507809500,57578101142
31/01/2007,2544.3,2548.175,2367.67,2385.335,-166.549,-6.5265,8090913700,71945032667
30/01/2007,2586.523,2599.452,2531.776,2551.884,-25.033,-0.9714,7821152800,73485012977
29/01/2007,2529.943,2582.405,2521.503,2576.917,63.995,2.5466,8545208500,79544859355
26/01/2007,2415.746,2524.243,2356.982,2512.922,60.091,2.4499,7865400800,73275675715
25/01/2007,2512.459,2529.432,2449.051,2452.831,-83.597,-3.2959,8105515100,77241720261
24/01/2007,2508.523,2556.099,2489.932,2536.428,28.298,1.1283,8443369700,80277493989
23/01/2007,2508.265,2516.593,2415.111,2508.13,16.817,0.675,10233761600,92812872354
22/01/2007,2424.815,2491.711,2424.815,2491.313,95.22,3.974,9389299300,81870488111
19/01/2007,2320.873,2396.093,2320.873,2396.093,78.998,3.4094,8333402200,73538873546
18/01/2007,2292.173,2325.528,2240.214,2317.095,8.164,0.3536,7864860600,69894972894
17/01/2007,2360.41,2393.218,2266.344,2308.931,-44.943,-1.9093,8901554000,80008901771
16/01/2007,2310.963,2354.431,2297.238,2353.874,66.532,2.9087,7636425400,67843434156
15/01/2007,2170.943,2287.684,2170.943,2287.342,113.595,5.2258,6640309700,57043453710
12/01/2007,2215.859,2249.543,2159.775,2173.747,-57.882,-2.5937,7652572000,61742830353
11/01/2007,2257.01,2289.95,2224.366,2231.629,-24.337,-1.0788,8627654800,68730011815
10/01/2007,2210.757,2255.966,2194.77,2255.966,55.88,2.5399,8490497900,68822624817
09/01/2007,2137.485,2201.36,2128.064,2200.086,68.53,3.215,8157762900,65456192715
08/01/2007,2072.005,2131.737,2071.721,2131.556,58.673,2.8305,8476790900,66303936118
05/01/2007,2051.152,2083.402,2030.762,2072.883,5.791,0.2802,9274344700,68026060235
04/01/2007,2073.25,2139.494,2054.242,2067.092,26.045,1.2761,10671970700,82381072591
29/12/2006,1991.876,2052.861,1991.876,2041.047,61.114,3.0867,7385194700,55716388327
28/12/2006,1988.016,2010.371,1964.973,1979.933,-2.944,-0.1485,6319283400,45224328165
27/12/2006,1940.412,1983.109,1939.553,1982.877,44.639,2.3031,5600564700,38961689252
26/12/2006,1941.795,1959.982,1914.975,1938.238,-0.866,-0.0447,5696738300,39106900197
25/12/2006,1898.819,1957.466,1898.819,1939.104,43.46,2.2926,5625174200,41951575108
22/12/2006,1896.48,1918.487,1880.566,1895.644,-13.341,-0.6989,4623050100,34870781835
21/12/2006,1935.784,1945.473,1905.72,1908.985,-27.562,-1.4233,6022516400,43437770784
20/12/2006,1912.904,1936.802,1893.424,1936.547,15.103,0.786,5634850200,39745359733
19/12/2006,1924.799,1936.751,1882.541,1921.444,5.336,0.2785,6778893500,48969821687
18/12/2006,1875.005,1918.291,1875.005,1916.108,48.472,2.5954,6189299000,46530167681
15/12/2006,1842.883,1867.777,1832.514,1867.636,31.493,1.7152,4941444100,36957407983
14/12/2006,1807.079,1836.194,1805.2,1836.143,32.287,1.7899,4720622700,33323930871
13/12/2006,1805.424,1813.276,1779.558,1803.856,1.068,0.0592,4800445800,33154391167
12/12/2006,1798.464,1819.802,1772.108,1802.788,12.864,0.7187,5783354300,38702468004
11/12/2006,1705.911,1790.115,1705.911,1789.924,78.34,4.577,5133597500,33169358578
08/12/2006,1752.771,1772.162,1710.001,1711.584,-64.13,-3.6115,6625774600,41980241160
07/12/2006,1774.185,1820.719,1770.569,1775.714,-3.697,-0.2078,8048750200,51388011540
06/12/2006,1794.256,1806.645,1717.722,1779.411,-14.82,-0.826,8127670000,53383291513
05/12/2006,1785.443,1811.658,1777.432,1794.231,13.495,0.7578,6720257600,47255774605
04/12/2006,1731.897,1780.801,1731.897,1780.736,51.512,2.9789,7143433300,46947580844
01/12/2006,1719.278,1741.804,1715.786,1729.224,14.866,0.8671,5841358100,41045221076
30/11/2006,1671.665,1714.493,1671.665,1714.358,47.216,2.8322,6021608800,39869047599
29/11/2006,1617.69,1672.909,1604.815,1667.142,23.128,1.4068,4557841100,30895012009
28/11/2006,1649.681,1656.188,1629.825,1644.014,-7.787,-0.4714,4476291600,29502974821
27/11/2006,1632.659,1651.801,1627.919,1651.801,15.221,0.93,4726727000,32057818416
24/11/2006,1629.894,1640.752,1611.547,1636.58,1.666,0.1019,4971209600,32398044934
23/11/2006,1623.714,1642.808,1618.043,1634.914,10.886,0.6703,5136067900,31474406048
22/11/2006,1610.049,1639.414,1600.383,1624.028,11.779,0.7306,5706549500,38065264000
21/11/2006,1591.47,1612.46,1568.95,1612.249,19.091,1.1983,4860184200,32628579472
20/11/2006,1567.344,1593.189,1567.344,1593.158,31.074,1.9893,5341235900,32990614478
17/11/2006,1528.007,1562.236,1521.549,1562.084,28.796,1.8781,4444619100,26950444425
16/11/2006,1540.258,1558.406,1531.289,1533.288,-1.474,-0.096,5776094800,34127308461
15/11/2006,1494.114,1534.849,1490.868,1534.762,40.986,2.7438,4058921600,26135569100
14/11/2006,1475.445,1493.877,1453.259,1493.776,17.997,1.2195,3630788500,22029308293
13/11/2006,1498.064,1512.95,1465.629,1475.779,-28.283,-1.8804,4165330100,25176222093
10/11/2006,1525.226,1535.196,1493.197,1504.062,-20.652,-1.3545,5392286700,31931185346
09/11/2006,1491.801,1527.377,1489.199,1524.714,26.541,1.7716,3403013300,22283038119
08/11/2006,1512.362,1513.037,1497.009,1498.173,-17.931,-1.1827,2872240500,19140307948
07/11/2006,1512.649,1516.803,1491.33,1516.104,8.213,0.5447,4303832800,27894549966
06/11/2006,1477.44,1507.972,1472.001,1507.891,19.6,1.3169,4203351000,25221678236
03/11/2006,1481.582,1497.466,1480.77,1488.291,8.635,0.5836,3937202700,23319284127
02/11/2006,1480.551,1480.551,1464.598,1479.656,0.247,0.0167,4237313600,24757963551
01/11/2006,1465.667,1479.409,1461.316,1479.409,14.936,1.0199,3892692500,23518429064
31/10/2006,1447.055,1464.478,1447.055,1464.473,18.234,1.2608,3695228300,21463617498
30/10/2006,1436.66,1446.239,1428.334,1446.239,7.189,0.4996,3532045200,19874454982
27/10/2006,1455.978,1460.455,1433.355,1439.05,-17.045,-1.1706,3737930400,21496189402
26/10/2006,1447.088,1457.373,1435.279,1456.095,9.27,0.6407,3846636200,21300294417
25/10/2006,1443.108,1459.731,1434.806,1446.825,6.771,0.4702,3220489500,21177150676
24/10/2006,1408.578,1440.054,1408.578,1440.054,31.339,2.2247,2618997200,16151232545
23/10/2006,1439.54,1444.915,1403.008,1408.715,-31.467,-2.1849,2895037700,17710776103
20/10/2006,1440.668,1447.951,1436.653,1440.182,0.805,0.0559,2656014300,16526648077
19/10/2006,1438.842,1445.617,1433.938,1439.377,1.784,0.1241,2382026700,14441180899
18/10/2006,1413.906,1437.593,1413.55,1437.593,23.145,1.6363,2429030800,15015405334
17/10/2006,1416.949,1426.292,1410.674,1414.448,-4.069,-0.2868,2422440300,15151115999
16/10/2006,1432.306,1434.532,1415.49,1418.517,-12.365,-0.8642,2849218600,17341289788
13/10/2006,1424.301,1436.102,1420.959,1430.882,4.382,0.3072,2829515600,16770803951
12/10/2006,1436.198,1438.802,1423.629,1426.5,-9.406,-0.6551,3795623700,21048271007
11/10/2006,1436.681,1440.207,1421.808,1435.906,-1.339,-0.0932,3161798700,18592012045
10/10/2006,1437.689,1443.497,1426.969,1437.245,1.171,0.0815,3840048600,24024747915
09/10/2006,1420.362,1436.074,1418.207,1436.074,32.809,2.338,3919186200,23762250623
29/09/2006,1389.075,1405.563,1389.038,1403.265,16.263,1.1725,2716674200,17347640073
28/09/2006,1372.134,1389.555,1369.398,1387.002,15.885,1.1585,2168779200,14070853853
27/09/2006,1357.275,1371.117,1355.393,1371.117,13.471,0.9922,1758032300,10897805770
26/09/2006,1370.856,1371.582,1351.18,1357.646,-14.753,-1.075,1970327800,11953758768
25/09/2006,1372.808,1383.767,1361.606,1372.399,-2.453,-0.1784,2458478000,15493803707
22/09/2006,1389.867,1393.53,1373.945,1374.852,-12.518,-0.9023,2826504200,18173169466
21/09/2006,1378.456,1390.621,1378.456,1387.37,8.911,0.6464,2609412100,16026131513
20/09/2006,1376.118,1381.812,1365.717,1378.459,0.15,0.0109,2344588000,14017239840
19/09/2006,1377.716,1385.619,1371.43,1378.309,2.746,0.1996,2664830100,15942860310
18/09/2006,1367.645,1375.581,1362.143,1375.563,13.241,0.9719,3145485100,18187622927
15/09/2006,1338.409,1362.404,1338.143,1362.322,24.044,1.7966,3605714800,19594629097
14/09/2006,1338.35,1345.59,1323.801,1338.278,-0.108,-0.0081,2221728400,13679517835
13/09/2006,1348.849,1356.856,1337.461,1338.386,-9.253,-0.6866,3282119100,18701751194
12/09/2006,1338.815,1350.527,1337.302,1347.639,8.884,0.6636,2730189100,15787258083
11/09/2006,1331.89,1338.755,1319.21,1338.755,6.602,0.4956,2094726600,12839285596
08/09/2006,1327.555,1334.728,1326.246,1332.153,3.776,0.2843,1723027300,10157793916
07/09/2006,1348.174,1348.278,1323.977,1328.377,-17.99,-1.3362,2188644900,13054999552
06/09/2006,1341.403,1346.367,1331.852,1346.367,5.685,0.424,2315311200,13799604057
05/09/2006,1339.59,1345.708,1334.723,1340.682,3.439,0.2572,2686811000,15959669593
04/09/2006,1315.707,1337.243,1315.61,1337.243,19.144,1.4524,2109534000,12470373587
01/09/2006,1339.309,1340.125,1314.567,1318.099,-20.595,-1.5384,2503368800,14832251927
31/08/2006,1335.588,1342.79,1331.287,1338.694,4.023,0.3014,2318827400,13932000999
30/08/2006,1328.37,1336.392,1319.823,1334.671,4.516,0.3395,2113994900,12994582488
29/08/2006,1328.611,1349.201,1327.002,1330.155,4.261,0.3214,3176637600,20558598283
28/08/2006,1298.464,1325.894,1298.357,1325.894,30.457,2.3511,2618329000,16640986510
25/08/2006,1293.502,1301.753,1292.451,1295.437,3.036,0.2349,1855793700,11586280956
24/08/2006,1284.835,1292.401,1274.556,1292.401,6.721,0.5228,1508130600,9416605611
23/08/2006,1284.817,1294.825,1282.841,1285.68,0.412,0.0321,1909287500,12215591075
22/08/2006,1270.103,1289.019,1269.102,1285.268,14.706,1.1574,1720094200,11224121514
21/08/2006,1235.426,1270.667,1229.165,1270.562,2.696,0.2126,1506476600,8661631085
18/08/2006,1270.225,1280.829,1265.818,1267.866,-3.761,-0.2958,1396452400,7951341069
17/08/2006,1280.284,1280.284,1263.931,1271.627,-11.94,-0.9302,1545790400,8843865980
16/08/2006,1266.821,1283.567,1262.537,1283.567,17.704,1.3986,2080274300,12267020733
15/08/2006,1243.16,1265.863,1239.905,1265.863,20.142,1.6169,1431936000,8592504024
14/08/2006,1275.139,1279.308,1241.954,1245.721,-29.933,-2.3465,1644446900,9870530858
11/08/2006,1273.266,1277.968,1265.52,1275.654,4.181,0.3288,1530322700,9033367272
10/08/2006,1251.163,1271.473,1251.081,1271.473,20.175,1.6123,1769900600,10020038303
09/08/2006,1254.374,1258.206,1245.388,1251.298,-1.088,-0.0869,1285947400,7485120544
08/08/2006,1225.04,1252.386,1225.04,1252.386,28.284,2.3106,1425048100,8387431317
07/08/2006,1233.488,1241.849,1221.989,1224.102,-17.806,-1.4338,1511651900,8515702534
04/08/2006,1272.362,1278.246,1239.384,1241.908,-29.836,-2.3461,1605362800,9762333439
03/08/2006,1277.632,1281.79,1261.695,1271.744,-3.344,-0.2623,1294047300,8115991949
02/08/2006,1281.889,1288.612,1258.008,1275.088,-6.969,-0.5436,1781328400,10180840409
01/08/2006,1292.709,1302.889,1278.544,1282.057,-12.271,-0.9481,1744388700,10137959452
31/07/2006,1338.039,1338.039,1293.531,1294.328,-47.065,-3.5087,2218121100,13115400910
